product_id,name,main_category,image,ratings,no_of_ratings,actual_price,source_file
P006233,Ferro Analog Round Dial Women's Watch with Fluted Bezel,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61YeeWZUdlL._AC_UL320_.jpg,2.5,2.0,8500.0,Womens Watches.csv
P006234,French Connection Analog Dial Women's Watch,Womens Watches,https://m.media-amazon.com/images/I/51ckPHkDlrL._AC_UL320_.jpg,4.5,2.0,6750.0,Womens Watches.csv
P006235,Lacoste Analog White Dial Women's Watch-2000954,Womens Watches,https://m.media-amazon.com/images/I/61YitevackL._AC_UL320_.jpg,4.5,43.0,9950.0,Womens Watches.csv
P006236,ADAMO Enchant Men's & Women's Watch BG-2468,Womens Watches,https://m.media-amazon.com/images/I/71DEY3swwML._AC_UL320_.jpg,5.0,3.0,1995.0,Womens Watches.csv
P006237,Anne Klein Analog Women Watch -AK3686NVRG/NCAK3686NVRG,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71N74JUzRVL._AC_UL320_.jpg,4.0,3.0,14995.0,Womens Watches.csv
P006238,Titan Analog White Dial Women's Watch-2670WL05,Womens Watches,https://m.media-amazon.com/images/I/51Pwb-WTjeL._AC_UL320_.jpg,5.0,1.0,5095.0,Womens Watches.csv
P006239,Daniel Wellington Iconic Link Emerald Analog Women's Watch (Green Dial Rose Gold Colored Strap),Womens Watches,https://m.media-amazon.com/images/I/51Wp67B2r7L._AC_UL320_.jpg,5.0,7.0,19799.0,Womens Watches.csv
P006240,Sonata Analog Pink Dial Women's Watch-8169WM01/NP8169WM01,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71bmLTgzv2L._AC_UL320_.jpg,4.2,32.0,2499.0,Womens Watches.csv
P006241,GUESS Chelsea Analog Rose Gold Dial Women's Watch - W0989L3,Womens Watches,https://m.media-amazon.com/images/I/71casF9s8JL._AC_UL320_.jpg,4.4,50.0,10595.0,Womens Watches.csv
P006242,Skagen Anita Analog White Dial Women's Watch-SKW2719,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/618YY28pTHL._AC_UL320_.jpg,4.5,22.0,10995.0,Womens Watches.csv
P006243,Daniel Wellington Women's Quadro Rose Gold Green Analog Watch ( 20X26 mm),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lL6oLzk+L._AC_UL320_.jpg,4.6,14.0,16199.0,Womens Watches.csv
P006244,Citizen Analog White Dial Women's Watch-ER0212-50D,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/614D4GIsJeL._AC_UL320_.jpg,1.4,2.0,11900.0,Womens Watches.csv
P006245,helix Analog Purple Dial Women's Watch-TW036HL06,Womens Watches,https://m.media-amazon.com/images/I/71u3gmDu1vL._AC_UL320_.jpg,4.0,4.0,1645.0,Womens Watches.csv
P006246,MISSGUIDED Analog Silver Dial Women's Watch-MG027S,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81ckYimkuHL._AC_UL320_.jpg,5.0,2.0,3450.0,Womens Watches.csv
P006247,GUESS Analog Rose Gold Dial Women's Watch-W1156L3,Womens Watches,https://m.media-amazon.com/images/I/713yL8xZ8jL._AC_UL320_.jpg,4.6,146.0,16495.0,Womens Watches.csv
P006248,Cerruti 1881 BRETAGNA Analog Brown Dial Women's Watch-CIWLG2225502,Womens Watches,https://m.media-amazon.com/images/I/51qV3hWZf-L._AC_UL320_.jpg,5.0,1.0,26999.0,Womens Watches.csv
P006249,"Tommy Hilfiger Women's Analog Watches (Grey, TH1791695/NCTH1791695)",Womens Watches,https://m.media-amazon.com/images/I/51Ax7neHzCL._AC_UL320_.jpg,4.2,8.0,10995.0,Womens Watches.csv
P006250,ZUPERIA Girl's and Women's Quartz Watch with Analogue Display and Leather Strap,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91lWHHK9MbL._AC_UL320_.jpg,4.4,4.0,1299.0,Womens Watches.csv
P006251,Skagen Hald Analog Black Dial Women's Watch-SKW2745,Womens Watches,https://m.media-amazon.com/images/I/810ZsWF7BVL._AC_UL320_.jpg,5.0,2.0,11995.0,Womens Watches.csv
P006252,"Nine West Women's Bracelet Watch, NW/2810",Womens Watches,https://m.media-amazon.com/images/I/51KXTYdlzOL._AC_UL320_.jpg,5.0,2.0,8857.0,Womens Watches.csv
P006253,Fastrack Analog Pink Dial Women's Watch-6172SL03,Womens Watches,https://m.media-amazon.com/images/I/61ey-iSMs8S._AC_UL320_.jpg,4.2,155.0,2195.0,Womens Watches.csv
P006254,HAVELOCK Analog Women's Watch (Multicolour Dial Silver Colored Strap),Womens Watches,https://m.media-amazon.com/images/I/81hocy4Sp4L._AC_UL320_.jpg,4.0,89.0,2399.0,Womens Watches.csv
P006255,GUESS Afterglow Collection Analog Rose Gold Dial Women's Watch-GW0312L3,Womens Watches,https://m.media-amazon.com/images/I/71FzCLsIdCL._AC_UL320_.jpg,4.0,10.0,14900.0,Womens Watches.csv
P006256,Tommy Hilfiger Chronograph Analog Watch for Women -TH1782349W/NCTH1782349,Womens Watches,https://m.media-amazon.com/images/I/6131OnZC3RL._AC_UL320_.jpg,4.0,12.0,11750.0,Womens Watches.csv
P006257,Daniel Wellington Quadro Lumine Pressed Sterling 20x26mm White Dial Women's Silver Watch,Womens Watches,https://m.media-amazon.com/images/I/51lu-iYaWuL._AC_UL320_.jpg,5.0,1.0,16999.0,Womens Watches.csv
P006258,Casio Analog Silver Dial Women's Watch-LTP-VT01L-7B2UDF (A1628),Womens Watches,https://m.media-amazon.com/images/I/61VasX8hrsS._AC_UL320_.jpg,4.3,60.0,3295.0,Womens Watches.csv
P006259,Fossil Carlie Analog Silver Dial Women's Watch-ES5159,Womens Watches,https://m.media-amazon.com/images/I/61671U51SaL._AC_UL320_.jpg,4.7,4.0,11995.0,Womens Watches.csv
P006260,Fastrack Analog Black Dial Women's Watch-NK6125SL01 / NK6125SL01,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71CvBPkmmiL._AC_UL320_.jpg,4.8,14.0,1650.0,Womens Watches.csv
P006261,Acnos Black Pink Silver Dial Analogue Watches Combo for Girl's and Women's Pack of - 3(T-White-Black-Pink),Womens Watches,https://m.media-amazon.com/images/I/61PRY7cnxHL._AC_UL320_.jpg,4.0,75.0,1999.0,Womens Watches.csv
P006262,Lacoste LADYCROC Analog Red Dial Women's Watch-2001191,Womens Watches,https://m.media-amazon.com/images/I/718z98g6-UL._AC_UL320_.jpg,4.8,5.0,13950.0,Womens Watches.csv
P006263,Fossil Women's Quartz Watch,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71u8SViLWKL._AC_UL320_.jpg,4.3,391.0,8995.0,Womens Watches.csv
P006264,Maa creation White Bangle and White Dial and Brown Belt Analogue Couple's Watch for Men and Women,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71PFOU--caL._AC_UL320_.jpg,4.0,4.0,999.0,Womens Watches.csv
P006265,Titan Purple Unending Beauty Analog Blue Dial Women's Watch-95160QM01,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71jaFYdXdEL._AC_UL320_.jpg,5.0,2.0,16995.0,Womens Watches.csv
P006266,Sonata Blush Analog Pink Dial Women's Watch NM8114WM01/NN8114WM01/NP8114WM01,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71b1IeFveIL._AC_UL320_.jpg,4.3,111.0,2075.0,Womens Watches.csv
P006267,Titan Modern Bandhan Analog Silver Dial Women's Watch-9400394203WL01,Womens Watches,https://m.media-amazon.com/images/I/81gdESAiamL._AC_UL320_.jpg,5.0,2.0,16690.0,Womens Watches.csv
P006268,sba prime Analogue Classic Pink & Black Watch for Women & Girls.(Combo),Womens Watches,https://m.media-amazon.com/images/I/41eojpj00ZL._AC_UL320_.jpg,4.1,3.0,799.0,Womens Watches.csv
P006269,Shunya New Luxuries Looking Magnet Belt & Leather Strap Girl and Women Watch Analog Watch - for Girls Combo pack-02,Womens Watches,https://m.media-amazon.com/images/I/71xgWKwJGoL._AC_UL320_.jpg,5.0,2.0,1599.0,Womens Watches.csv
P006270,Goldenize fashion Branded Analogue Multicolor Queen Dial Women & Girl's Stainless Steel Magnet Band Watch (Combo of 3),Womens Watches,https://m.media-amazon.com/images/I/71dl3OlB54L._AC_UL320_.jpg,3.8,14.0,799.0,Womens Watches.csv
P006271,Fastrack Fits and Forms Analog White Dial Women's Watch-NM6093SL01 / NL6093SL01/NP6093SL01,Womens Watches,https://m.media-amazon.com/images/I/61Cxwu05uGS._AC_UL320_.jpg,4.3,526.0,2695.0,Womens Watches.csv
P006272,Daniel Klein Analog Silver Dial Women's Watch-DK.1.12432-4,Womens Watches,https://m.media-amazon.com/images/I/81YQWEU13rL._AC_UL320_.jpg,4.7,9.0,3450.0,Womens Watches.csv
P006273,Relish Analog Women's Watch (Multicolor Dial Colored Strap),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61mXsmG4MhL._AC_UL320_.jpg,4.1,42.0,899.0,Womens Watches.csv
P006274,Michael Kors Lennox Analog Silver Dial Women's Watch-MK6989,Womens Watches,https://m.media-amazon.com/images/I/411PybKVw8L._AC_UL320_.jpg,5.0,7.0,18495.0,Womens Watches.csv
P006275,Citizen Analog Gold Dial Women's Watch-EL3042-50P,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81M4TFRxUeL._AC_UL320_.jpg,5.0,1.0,9900.0,Womens Watches.csv
P006276,Elle Analog Gold Dial Women's Watch-ELL21019,Womens Watches,https://m.media-amazon.com/images/I/71-2fzqJE3L._AC_UL320_.jpg,4.0,1.0,9995.0,Womens Watches.csv
P006277,Titan Raga Moments of Joy Analog Yellow Dial Women's Watch-2606YM07,Womens Watches,https://m.media-amazon.com/images/I/71O1X3HZolL._AC_UL320_.jpg,4.1,19.0,5695.0,Womens Watches.csv
P006278,Fossil Analog Silver Dial Women's Watch-ES4885,Womens Watches,https://m.media-amazon.com/images/I/61BLrVl8ppS._AC_UL320_.jpg,4.8,4.0,9495.0,Womens Watches.csv
P006279,DREALEX Analog Stylish Leather Strap Women's Watch (Grey Dial Grey Colored Strap),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81frpp2zNDL._AC_UL320_.jpg,3.8,249.0,999.0,Womens Watches.csv
P006280,Maxima Analog Silver Dial Women's Watch-49760BMLR,Womens Watches,https://m.media-amazon.com/images/I/612RjyYrS5L._AC_UL320_.jpg,4.0,2.0,1375.0,Womens Watches.csv
P006281,"Invicta Women's Disney Limited Edition Mickey Mouse 40mm Stainless Steel Quartz Chronograph Watch, Rose Gold (Model: 27400)",Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71JfRHQJ20L._AC_UL320_.jpg,4.5,45.0,21999.0,Womens Watches.csv
P006282,QUIXOTIC Stainless Steel Quartz Analogue Dial Women Casual Wrist Watch Day-Date Functioning,Womens Watches,https://m.media-amazon.com/images/I/81aG-EV2X-L._AC_UL320_.jpg,4.0,1.0,999.0,Womens Watches.csv
P006283,Emporio Armani Analog Grey Dial Women's Watch-AR11062,Womens Watches,https://m.media-amazon.com/images/I/71J6IokNlsL._AC_UL320_.jpg,4.4,55.0,19995.0,Womens Watches.csv
P006284,KIARVI GALLERY Analogue Moon Dial Unique Designer Leather Strap Women's and Girl's Watch,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71XcyX22OdL._AC_UL320_.jpg,4.3,3.0,999.0,Womens Watches.csv
P006285,MVMT Boulevard Analog White Dial Women's Watch-D-MB01-SMA,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/7109QWuMufL._AC_UL320_.jpg,5.0,1.0,14952.0,Womens Watches.csv
P006286,TIMESQUARTZ Stainless Steel Analog Wrist Watches for Girls Women Watches Latest in Fashion Women Ladies Watch Analogue wit...,Womens Watches,https://m.media-amazon.com/images/I/91KFRczyZpL._AC_UL320_.jpg,4.0,1.0,1360.0,Womens Watches.csv
P006287,Sonata Analog Watch for Women - 8183SL02,Womens Watches,https://m.media-amazon.com/images/I/7160H2c7mYL._AC_UL320_.jpg,5.0,6.0,999.0,Womens Watches.csv
P006288,Maserati Competizione Date Analog dial Color Silver Women Watch - R8853100506,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51LUhr2O7PL._AC_UL320_.jpg,5.0,3.0,14700.0,Womens Watches.csv
P006289,Titan Raga Viva Analog Rose Gold Dial Women's Watch-NL2577WM01,Womens Watches,https://m.media-amazon.com/images/I/71GuEqv-KeL._AC_UL320_.jpg,4.4,101.0,4995.0,Womens Watches.csv
P006290,Maxima Analog Black Dial Women's Watch - 25216CMLI,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Ek7czZD3L._AC_UL320_.jpg,3.9,103.0,1225.0,Womens Watches.csv
P006291,Acnos Silver Dial Diamond Analogue Watch for Women Pack of 1(FX308),Womens Watches,https://m.media-amazon.com/images/I/81cBHA+8VoL._AC_UL320_.jpg,2.3,2.0,1999.0,Womens Watches.csv
P006292,"OLEVS Women's Watch, Automatic Watch, Mechanical Luxury Stainless Steel, Water Resistant, Luminous Date, Gold/Silver",Womens Watches,https://m.media-amazon.com/images/I/614RxkjVi-L._AC_UL320_.jpg,4.4,1035.0,6630.0,Womens Watches.csv
P006293,"Daniel Wellington Women's Petite Melrose Black Dial Analog Watch, Classic Rose Gold Bracelet , Rosewater Strap Set -32mm",Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61zs5Pn8ZdL._AC_UL320_.jpg,4.5,5.0,23197.0,Womens Watches.csv
P006294,Acnos Silver Plated Strap and case and Pink dial Analog Watch for Girls and Women Pack of - 1,Womens Watches,https://m.media-amazon.com/images/I/71Qg74JIFbL._AC_UL320_.jpg,4.0,1.0,1999.0,Womens Watches.csv
P006295,Maa Creation Quartz Movement Analogue Multicolour Dial Women's Bangle Watch -Combo of 3,Womens Watches,https://m.media-amazon.com/images/I/51gYGi03lhL._AC_UL320_.jpg,5.0,1.0,899.0,Womens Watches.csv
P006296,SHENGKE Creative Simplicity Women Watch Genuine Leather Elegant Women Watches Ladies Business Wristwatch,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61KkWN9z67L._AC_UL320_.jpg,4.4,2311.0,8176.0,Womens Watches.csv
P006297,Sonata Analog Purple Dial Women's Watch-NK8143SM01 / NK8143SM01,Womens Watches,https://m.media-amazon.com/images/I/61VWtT3HE-L._AC_UL320_.jpg,4.0,35.0,1265.0,Womens Watches.csv
P006298,D'SIGNER Analog White Dial Women's Watch-645RGM.2.L,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61mSeESmVPL._AC_UL320_.jpg,4.5,2.0,3995.0,Womens Watches.csv
P006299,Goldenize fashion Branded Stylish Blue Analogue Dial Unisex Women and Girl Watch with Diamond Bracelet,Womens Watches,https://m.media-amazon.com/images/I/61pGn2c7yqL._AC_UL320_.jpg,4.5,5.0,799.0,Womens Watches.csv
P006300,TIMEX Analog Gold Dial Women's Watch-TW000Q810,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Gj-PAtAmL._AC_UL320_.jpg,4.4,1259.0,4395.0,Womens Watches.csv
P006301,GUESS Analog White Dial Women's Watch-GW0118L4,Womens Watches,https://m.media-amazon.com/images/I/81BVWN6zQLL._AC_UL320_.jpg,5.0,1.0,15995.0,Womens Watches.csv
P006302,Romex Super Artistic Cherry Colour Pearl Analog Watch for Women,Womens Watches,https://m.media-amazon.com/images/I/81oqi0rvBNL._AC_UL320_.jpg,3.5,4.0,1599.0,Womens Watches.csv
P006303,Fastrack All Nighters Analog Black Dial Women's Watch-NN6186KM01/NP6186KM01,Womens Watches,https://m.media-amazon.com/images/I/71hJAeH7AtL._AC_UL320_.jpg,4.1,13.0,5450.0,Womens Watches.csv
P006304,IIK COLLECTION Analogue Elegant Round Formal Studed Dial with Bracelet Strap Wrist Watch for Girls& Women,Womens Watches,https://m.media-amazon.com/images/I/81iv2A9TYVL._AC_UL320_.jpg,4.1,22.0,1499.0,Womens Watches.csv
P006305,PAPIO Day and Date Leather and Metal Strap Black Color Women's and Men's Watches for Couple - CPL1019-34,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91qJW7jzRML._AC_UL320_.jpg,5.0,4.0,999.0,Womens Watches.csv
P006306,French Connection Analog Dial Women's Watch,Womens Watches,https://m.media-amazon.com/images/I/61g4fphBMqL._AC_UL320_.jpg,4.3,22.0,6250.0,Womens Watches.csv
P006307,Nine West Women's Goldtone Rectangular Strap Watch,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81yd4o7uKZL._AC_UL320_.jpg,4.6,1607.0,7277.0,Womens Watches.csv
P006308,Fossil Fb-01 Analog Green Dial Women's Watch-ES4746,Womens Watches,https://m.media-amazon.com/images/I/51k5DIvjRBL._AC_UL320_.jpg,4.4,95.0,9995.0,Womens Watches.csv
P006309,Fossil Analog White Dial Women's Watch-ES4648,Womens Watches,https://m.media-amazon.com/images/I/61uECYytrCL._AC_UL320_.jpg,4.4,95.0,9495.0,Womens Watches.csv
P006310,Michael Kors Analog White Dial Women's Watch-MK4515,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/716ngT3rN4L._AC_UL320_.jpg,4.6,4.0,18495.0,Womens Watches.csv
P006311,NIBOSI Women Watches Analog White Dail Wrist Watches Luxury Roman Numerals Watches for Women&Ladies&Girls Diamond Studded ...,Womens Watches,https://m.media-amazon.com/images/I/71y8wIOE5jL._AC_UL320_.jpg,4.0,189.0,3000.0,Womens Watches.csv
P006312,Joker & Witch Pink Flutter Rosegold Watch Bracelet Stack for Women,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JqsBF4GkL._AC_UL320_.jpg,4.5,2.0,5499.0,Womens Watches.csv
P006313,RPS Fashion with Device of R Luxury Analogue Black Dial Colour Women's Watch,Womens Watches,https://m.media-amazon.com/images/I/71ADNtk9uPL._AC_UL320_.jpg,3.3,1139.0,999.0,Womens Watches.csv
P006314,TIMESQUARTZ A 155 Analog Silver Dial Women's Watch,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71DMjIu8xoL._AC_UL320_.jpg,5.0,2.0,1355.0,Womens Watches.csv
P006315,Joker & Witch Women's Spellbound Rose Gold Analog Watch Bracelet Stack,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61AVf+swnuL._AC_UL320_.jpg,3.8,5.0,5499.0,Womens Watches.csv
P006316,Daniel Klein Analog Gunmetal Dial Women's Watch-DK.1.12260-2,Womens Watches,https://m.media-amazon.com/images/I/816f8Ma9pnL._AC_UL320_.jpg,4.3,7.0,4250.0,Womens Watches.csv
P006317,Lacoste L.Petite Parisienne Analog Gray Dial Women's Watch-2001177,Womens Watches,https://m.media-amazon.com/images/I/71W87tVP68L._AC_UL320_.jpg,5.0,2.0,16950.0,Womens Watches.csv
P006318,MR.MANDAVIYA Girl's and Women's Quartz Watch with Analogue Display Watch for Girls pk-2,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/510j2Mky5aL._AC_UL320_.jpg,4.0,1.0,449.0,Womens Watches.csv
P006319,Titan Analog White Dial Women's Watch-NL2535YM01/NP2535YM01,Womens Watches,https://m.media-amazon.com/images/I/61QLr8qXWUL._AC_UL320_.jpg,4.2,443.0,1870.0,Womens Watches.csv
P006320,Relish Analog Women's Watch (Dial Colored Strap),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61rx-Ue2+PS._AC_UL320_.jpg,3.5,24.0,699.0,Womens Watches.csv
P006321,MVMT Boulevard Analog White Dial Women's Watch-D-MB01-TIMA,Womens Watches,https://m.media-amazon.com/images/I/71q8AoUsYDL._AC_UL320_.jpg,5.0,1.0,13440.0,Womens Watches.csv
P006322,Casio Baby-g Analog White Dial Women's Watch-MSG-S500G-7ADR (BX183),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61lbh-ADwlL._AC_UL320_.jpg,5.0,2.0,14495.0,Womens Watches.csv
P006323,Daniel Klein Premium-Ladys Analog Silver Dial Women's Watch-DK11635-6,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81IITsu3ECL._AC_UL320_.jpg,4.3,9.0,4250.0,Womens Watches.csv
P006324,Daniel Klein Analog Black Dial Women's Watch-DK11663-5,Womens Watches,https://m.media-amazon.com/images/I/81y8xDvMyXL._AC_UL320_.jpg,5.0,1.0,7950.0,Womens Watches.csv
P006325,KIROH Analogue Queen Dial Magnetic Strap Analog Watch for Girl's and Women (Pack of 2),Womens Watches,https://m.media-amazon.com/images/I/81hjyS-N5EL._AC_UL320_.jpg,4.0,1.0,999.0,Womens Watches.csv
P006326,"Giordano Eleganza Collection Analog Watch for Women with Crystal Studded Dial, and Color Variant, Ladies Wrist Watch - GD-...",Womens Watches,https://m.media-amazon.com/images/I/81wf2yvpFhL._AC_UL320_.jpg,3.9,24.0,6590.0,Womens Watches.csv
P006327,YOUTH CLUB Pair of 2 Different Colour Analog Watches for Sisters for Girls and Women,Womens Watches,https://m.media-amazon.com/images/I/51Nh9xTxCjL._AC_UL320_.jpg,5.0,1.0,1999.0,Womens Watches.csv
P006328,CURREN Analogue Watches for Women,Womens Watches,https://m.media-amazon.com/images/I/610FrW7R5tL._AC_UL320_.jpg,5.0,1.0,3999.0,Womens Watches.csv
P006329,The Shopoholic Analogue Multicolor Dial Women's Combo Watch-(S-330-332),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71hERofa5BL._AC_UL320_.jpg,3.1,56.0,799.0,Womens Watches.csv
P006330,Citizen Analog White Dial Women's Watch-EM0527-18A,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61eKboEpYJL._AC_UL320_.jpg,4.5,2.0,16900.0,Womens Watches.csv
P006331,Ferro Analog Crystals Round Dial Women's Watch with mesh and Bracelet Straps,Womens Watches,https://m.media-amazon.com/images/I/61y0OP5NecL._AC_UL320_.jpg,4.3,6.0,6500.0,Womens Watches.csv
P006332,Guess Analog Women Watch-GW0254L3,Womens Watches,https://m.media-amazon.com/images/I/91dhEhzTeuS._AC_UL320_.jpg,5.0,2.0,16900.0,Womens Watches.csv
P006333,Casio Sheen Analog Rose Gold Dial Women's Watch-SHE-3034GL-7A2UDF (SX215),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81DSKSXcZ7L._AC_UL320_.jpg,4.1,7.0,8795.0,Womens Watches.csv
P006334,TIMEX Classics Analog Silver Dial Women's Watch - LK21,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Uy9XG7y8L._AC_UL320_.jpg,3.9,62.0,2295.0,Womens Watches.csv
P006335,Michael Kors Lennox Analog Gold Dial Women's Watch-MK6988,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51Kn1k3rDXL._AC_UL320_.jpg,4.7,14.0,18495.0,Womens Watches.csv
P006336,STYLEDOSE Branded Analogue Black Dial Magnet Watch With Gift Bracelet For Women Or Girls And Watch For Girl Or Women (Comb...,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91zvsjtEEDL._AC_UL320_.jpg,3.9,5874.0,999.0,Womens Watches.csv
P006337,GUESS Analog Blue Dial Women's Watch-W1157L3,Womens Watches,https://m.media-amazon.com/images/I/71aXFsKLbbL._AC_UL320_.jpg,4.4,57.0,12495.0,Womens Watches.csv
P006338,Acnos Black Round Diamond Dial with Latest Generation Purple & Rosegold Magnet Belt Analogue Watch for Women Pack of - 2 (...,Womens Watches,https://m.media-amazon.com/images/I/51NrKcJfg1L._AC_UL320_.jpg,4.1,15.0,1499.0,Womens Watches.csv
P006339,Daniel Klein Analog Gunmetal Dial Women's Watch-DK.1.12289-5,Womens Watches,https://m.media-amazon.com/images/I/81ocrDrFauL._AC_UL320_.jpg,5.0,2.0,3950.0,Womens Watches.csv
P006340,TIMEX Analog Silver Dial Women's Watch-TW0TL9310,Womens Watches,https://m.media-amazon.com/images/I/316WxVgoJXL._AC_UL320_.jpg,5.0,1.0,2395.0,Womens Watches.csv
P006341,Giordano AW22 Collection Analog Watch for Women | Rose Gold Strap and Blue Dial | Stylish Metal Strap| 3 Hands Mechanism,Womens Watches,https://m.media-amazon.com/images/I/71qh73BX7ML._AC_UL320_.jpg,3.1,2.0,4590.0,Womens Watches.csv
P006342,Fastrack Analog Black Dial Women's Watch-NN2298NM01/NP2298NM01,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71d+jYLbQFL._AC_UL320_.jpg,3.6,55.0,2450.0,Womens Watches.csv
P006343,Titan Analog White Dial Women's Watch-NP2666WL02/NP2666WL02,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/6192A6+X1CL._AC_UL320_.jpg,4.0,1.0,4995.0,Womens Watches.csv
P006344,Seiko Lord Chronograph White Dial Women's Watch-SKY676P1,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91nKWiXxjEL._AC_UL320_.jpg,2.7,7.0,27000.0,Womens Watches.csv
P006345,REDUX GW-202 Pretty Butterfly Dial Analogue Watch for Women's & Girl's,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61zp3WBOcAL._AC_UL320_.jpg,1.9,3.0,1599.0,Womens Watches.csv
P006346,RPS FASHION WITH DEVICE OF R Analogue Girl's and Women's Watch,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61qb9hj9rCL._AC_UL320_.jpg,2.8,2.0,1499.0,Womens Watches.csv
P006347,TIMEX Fria Analog Off White Dial Women's Watch-TWEL15003,Womens Watches,https://m.media-amazon.com/images/I/51NC0iv0e4L._AC_UL320_.jpg,5.0,3.0,6295.0,Womens Watches.csv
P006348,Armani Exchange Lady Giacomo Analog Silver Dial Women's Watch-AX5654,Womens Watches,https://m.media-amazon.com/images/I/61ZxWjaCj+L._AC_UL320_.jpg,4.6,3.0,13995.0,Womens Watches.csv
P006349,Carlington Analog Women's Watch (CT2005),Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81L-eRuF+JL._AC_UL320_.jpg,5.0,2.0,4999.0,Womens Watches.csv
P006350,GOSASA Women's Watch Outdoor Sport Rotating Bezel Case Resin Band Waterproof Watches Minimalist Simple Casual Quartz Wrist...,Womens Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51hVAYW5gOL._AC_UL320_.jpg,5.0,1.0,7698.0,Womens Watches.csv
P006351,Casio Analog Black Dial Women's Watch-LTP-VT01D-1BUDF (A1622),Womens Watches,https://m.media-amazon.com/images/I/51AGmMGkpKL._AC_UL320_.jpg,4.4,198.0,3795.0,Womens Watches.csv
